MeanEMG1,MeanEMG2,MeanEMG3,MeanEMG4,MeanEMG5,MeanEMG6,MeanEMG7,MeanEMG8,StdEMG1,StdEMG2,StdEMG3,StdEMG4,StdEMG5,StdEMG6,StdEMG7,StdEMG8,MinEMG1,MinEMG2,MinEMG3,MinEMG4,MinEMG5,MinEMG6,MinEMG7,MinEMG8,MaxEMG1,MaxEMG2,MaxEMG3,MaxEMG4,MaxEMG5,MaxEMG6,MaxEMG7,MaxEMG8,MeanXAccel,MeanYAccel,MeanZAccel,StdXAccel,StdYAccel,StdZAccel,MinXAccel,MinYAccel,MinZAccel,MaxXAccel,MaxYAccel,MaxZAccel,Category
-0.970954356846,-0.969986168741,-1.0571230982,-0.964038727524,-0.924343015214,-0.961825726141,-0.945781466113,-0.930843706777,5.25982782529,5.96247525036,15.0272550741,8.8871109333,6.76857197121,5.51128534173,4.2,3.05190803616,-22.0,-27.0,-84.0,-29.0,-19.0,-33.0,-22.0,-11.0,16.0,25.0,70.0,42.0,26.0,44.0,16.0,28.0,0.431215328261,-0.384114252899,0.868446115942,0.149636140981,0.046869671049,0.052207903712,0.181152,-0.606445,0.788086,0.670898,-0.30127,1.07178,Down
-0.903755868545,-0.947273383893,-0.976814734561,-0.96630552546,-1.03806428313,-0.9779342723,-0.93893102203,-0.912387143373,7.17690038356,14.7311634061,10.9412004721,15.6851035602,10.8229001506,10.3586570134,7.43911204334,2.78245635536,-41.0,-109.0,-84.0,-71.0,-44.0,-76.0,-54.0,-12.0,26.0,116.0,69.0,70.0,52.0,62.0,51.0,9.0,0.309634219787,-0.460846659817,0.891971916591,0.135944490479,0.106377934235,0.122034057789,0.059082,-0.780273,0.717773,0.643066,-0.215332,1.25537,Both
-0.91678298438,-0.883516118312,-1.06846128282,-0.956663343303,-0.985310734463,-0.940910601529,-0.93642406115,-0.956098371552,8.55163405132,16.3284810979,10.8116881015,15.0025066511,11.3829289157,8.59233614859,7.13510985502,3.22909858934,-42.0,-95.0,-68.0,-74.0,-45.0,-43.0,-53.0,-15.0,29.0,74.0,44.0,69.0,59.0,54.0,54.0,25.0,0.280311107099,-0.467640388982,0.8999666159,0.144776286142,0.103159965176,0.135775725881,0.0395508,-0.904785,0.666016,0.65332,-0.106934,1.22168,Both
-0.903071553229,-0.827993019197,-0.979965095986,-0.937102966841,-0.988935427574,-0.94722513089,-0.917137870855,-0.930506108202,8.45299277102,19.37405965,10.4202991882,16.6304385158,13.4885489817,9.70918211229,5.44767537477,3.06303915047,-50.0,-114.0,-80.0,-64.0,-69.0,-51.0,-53.0,-12.0,34.0,121.0,50.0,59.0,58.0,54.0,27.0,8.0,0.286402767107,-0.436533055507,0.914511835977,0.155293896194,0.0918608289464,0.145382385987,0.0366211,-0.750488,0.730957,0.819824,-0.130371,1.27539,Both
-0.91237806929,-0.991389169189,-1.03538513286,-0.924756138581,-0.974672048436,-0.970332996973,-0.898486377397,-0.956407669021,7.74693723509,13.0382123674,12.5873814306,14.2923669212,9.93255586896,6.58317462907,4.79589124737,2.72649156382,-40.0,-72.0,-58.0,-68.0,-49.0,-28.0,-32.0,-13.0,30.0,72.0,79.0,53.0,66.0,38.0,21.0,13.0,0.293957653814,-0.412237344633,0.924328111158,0.13655835913,0.0693222035091,0.136416118058,0.0620117,-0.674316,0.728516,0.623047,-0.219238,1.23193,Both
-0.875992255566,-0.907873507583,-0.959309454663,-0.941432720232,-0.983510809939,-0.95788964182,-0.931461761859,-0.920458212327,7.50085320186,13.3511957818,11.7613371944,17.580167509,11.3086632514,8.24776742864,7.35271279194,3.43018457854,-31.0,-75.0,-62.0,-64.0,-55.0,-64.0,-73.0,-27.0,36.0,96.0,64.0,95.0,61.0,77.0,76.0,29.0,0.298397255682,-0.401812448313,0.925203937922,0.158623378451,0.0854537470159,0.136441911849,0.0317383,-0.679199,0.699707,0.820801,-0.078125,1.27539,Both
-0.934730895034,-0.89119833482,-0.990157597383,-0.934671424324,-0.999702646447,-0.957448706512,-0.91543264942,-0.922301516503,11.6067677604,23.1714648189,12.2821060613,15.4980361217,8.24825952885,7.38487720562,7.74427283964,4.09752343479,-88.0,-105.0,-85.0,-65.0,-41.0,-33.0,-35.0,-22.0,39.0,120.0,77.0,73.0,47.0,40.0,36.0,14.0,0.301779046382,-0.196554858104,0.983614748947,0.226184373802,0.128481678912,0.116117634194,-0.0327148,-0.523438,0.806152,1.04297,0.283203,1.3418,Both
-0.896897752453,-0.6918328585,-1.01544792656,-0.964387464387,-1.00560303894,-0.935802469136,-0.923710034821,-0.952358341247,15.3646861099,29.3349531228,13.3286882471,18.9058011532,7.28738004828,8.16229803975,10.7800101866,5.98505565346,-96.0,-119.0,-77.0,-71.0,-25.0,-40.0,-58.0,-38.0,81.0,117.0,72.0,91.0,40.0,68.0,49.0,31.0,0.198797737443,-0.265098427055,0.995643862784,0.255423742428,0.16548920685,0.165031143706,-0.35791,-0.896973,0.633301,1.12842,0.661621,1.46338,Both
-0.939218791238,-1.0093956189,-1.0432304038,-0.957297439958,-1.02995513328,-0.963525996305,-0.969464238585,-0.920797044075,10.1485348835,18.1865949456,10.3582539613,15.4585955117,6.72990424547,6.31498678351,6.86627108222,3.60892148828,-90.0,-93.0,-87.0,-104.0,-25.0,-32.0,-88.0,-28.0,48.0,113.0,46.0,91.0,25.0,42.0,63.0,13.0,0.276110185254,-0.318106453753,0.964782164349,0.156347059089,0.0788450856012,0.106627211454,0.0732422,-0.654297,0.783691,0.71875,-0.0629883,1.2085,Both
-0.920666120666,-0.924733824734,-1.06991536992,-0.967376467376,-0.979634179634,-0.959541359541,-0.93073983074,-0.942451542452,12.929088964,25.4320090091,14.3935254111,16.7337973503,11.1090082366,10.9289616268,12.9513649258,6.24474691241,-61.0,-107.0,-76.0,-74.0,-50.0,-50.0,-77.0,-64.0,51.0,121.0,69.0,81.0,46.0,56.0,85.0,68.0,0.278628562381,-0.326892475397,0.955055872109,0.210275340307,0.122914975063,0.142844470132,-0.254883,-0.797363,0.473145,0.916504,0.155762,1.36719,Both
-0.902478017586,-0.974420463629,-1.04079403144,-1.006767919,-1.00269118039,-1.03487876366,-0.907753796962,-0.934612310152,13.4274903671,25.3809144773,13.9040673981,15.8862410796,12.5015270308,13.4492009149,12.6017968002,5.44957329716,-69.0,-123.0,-126.0,-80.0,-85.0,-66.0,-78.0,-25.0,48.0,127.0,85.0,80.0,72.0,97.0,92.0,40.0,0.351688846256,-0.315785145089,0.933682918889,0.196466494479,0.105351843382,0.135512649719,-0.0375977,-0.666016,0.371094,1.09912,-0.0102539,1.50732,Both
-0.925625161124,-0.949651972158,-1.00675431812,-0.950476927043,-0.998839907193,-0.951482340809,-0.953235369941,-0.943439030678,13.109184376,24.8756910119,14.8037068483,17.6364552835,13.3479545535,10.2554640277,11.9496707514,8.40479807527,-78.0,-97.0,-79.0,-98.0,-76.0,-39.0,-86.0,-96.0,65.0,116.0,86.0,89.0,54.0,54.0,65.0,80.0,0.35142599781,-0.322569655128,0.933145920299,0.213108808958,0.0998153743994,0.146576556638,-0.0693359,-0.668945,0.44043,1.16797,0.0776367,1.61426,Both
-0.924475937408,-0.895630351343,-1.02636551521,-0.948449955713,-0.996309418364,-0.966459994095,-0.939946855624,-0.94162976085,13.5540193733,24.8187528017,12.299441611,15.7885791856,9.85919858161,9.24716000737,11.3183709562,5.37330431476,-85.0,-128.0,-79.0,-54.0,-43.0,-39.0,-58.0,-37.0,45.0,102.0,65.0,70.0,45.0,47.0,51.0,19.0,0.272799254092,-0.296813551816,0.965147871269,0.247561006241,0.109602327541,0.149768204786,-0.131348,-0.625977,0.604492,1.0874,0.194336,1.3916,Both
-0.943409316155,-0.962933597621,-1.03994053518,-0.972778328378,-1.02590023125,-0.977238189627,-0.938916418897,-0.96389164189,14.4952912541,26.6840781058,13.7276628986,17.9467822183,10.9945062102,10.9423397503,15.7865313093,6.38644766212,-76.0,-128.0,-101.0,-85.0,-46.0,-42.0,-102.0,-35.0,65.0,119.0,63.0,102.0,50.0,58.0,62.0,29.0,0.287228525028,-0.278107848542,0.96731844125,0.314064032526,0.158462666882,0.170544671646,-0.366699,-0.897949,0.456543,1.62061,0.32666,1.62305,Both
-0.908702198133,-0.9027100271,-1.03712737127,-0.997259861488,-1.02806383619,-0.947696476965,-0.923637458597,-0.948027702499,14.8247070149,26.549860115,14.5707254347,19.0951944375,12.3391033521,11.3257675472,13.7907795267,7.10626279688,-89.0,-123.0,-84.0,-86.0,-76.0,-50.0,-62.0,-46.0,74.0,124.0,121.0,92.0,63.0,68.0,88.0,53.0,0.319040226815,-0.31625181183,0.9436137599,0.253762488545,0.110304809153,0.156728412424,-0.333008,-0.686523,0.503418,1.39893,0.128418,1.38623,Both
-0.902643573382,-0.82807657247,-1.03634153753,-1.00461865694,-1.02950470981,-0.989790337284,-0.874597386813,-0.944211485871,14.3929270711,24.7195389279,14.7640947556,19.4113855748,9.97988683808,8.44162607352,12.4164185074,6.84452837599,-100.0,-124.0,-82.0,-105.0,-62.0,-37.0,-77.0,-55.0,75.0,127.0,76.0,100.0,59.0,46.0,64.0,58.0,0.252018631546,-0.290928532522,0.984627650063,0.289097483294,0.211865497681,0.196110759161,-0.652344,-1.1709,0.184082,1.63135,1.27588,1.9126,Both
-0.920017559263,-0.906057945566,-1.00790166813,-0.947556335967,-1.05074626866,-0.986654960492,-0.946619841967,-0.945595551653,12.6870337201,22.3222736265,12.4500630111,16.5730404797,9.47492502536,8.2960449867,12.4261408661,5.13076563992,-60.0,-108.0,-97.0,-93.0,-67.0,-40.0,-123.0,-27.0,71.0,116.0,104.0,86.0,75.0,79.0,99.0,35.0,0.270621375597,-0.262252511319,0.980158288034,0.291574174738,0.167536387972,0.170840327208,-0.575684,-0.798828,0.483398,1.56689,0.586914,1.90625,Both
-0.91571389119,-0.861944214305,-1.04012703673,-0.927257663629,-0.999558133112,-0.980502623585,-0.928389947528,-0.907815520574,14.1290260289,28.6160527645,16.4286525378,21.9313753366,14.8792587786,10.4080194101,12.626054848,7.69326031883,-90.0,-104.0,-100.0,-103.0,-106.0,-50.0,-60.0,-51.0,62.0,111.0,76.0,124.0,80.0,51.0,100.0,54.0,0.282357201356,-0.282193161214,0.963366430241,0.264147999954,0.144601876637,0.165789164199,-0.332031,-0.968262,0.571777,1.26465,0.543457,1.47607,Both
-0.917694758181,-0.960556038228,-1.10191138141,-0.954763973357,-1.00779032725,-0.962583260933,-0.943382565885,-0.951578337677,10.1195764766,19.0487546916,10.9001553639,15.1228574685,8.14003281937,8.10571716869,10.5114939279,4.20714182942,-71.0,-117.0,-59.0,-63.0,-37.0,-33.0,-66.0,-19.0,51.0,103.0,61.0,70.0,40.0,52.0,36.0,16.0,0.298572057387,-0.26750386812,0.967450371551,0.283764356507,0.179941902725,0.174651603706,-0.223145,-0.799805,0.250488,1.62598,0.601074,1.66992,Both
-0.892987012987,-0.88556998557,-1.03904761905,-0.983694083694,-0.988398268398,-0.938095238095,-0.952092352092,-0.927388167388,12.2823839151,21.4203789254,12.1723912678,16.1529063769,8.47566961424,9.43243360464,11.6732148259,5.19956407335,-73.0,-97.0,-95.0,-75.0,-38.0,-31.0,-78.0,-17.0,53.0,122.0,53.0,71.0,47.0,58.0,61.0,30.0,0.31194821213,-0.244728441817,0.973857698315,0.233986239294,0.12305959517,0.160266291416,-0.0654297,-0.62207,0.185547,1.16992,0.356445,1.41406,Both
-0.924339566637,-0.916295636687,-1.01742356782,-0.969041258534,-0.996467794598,-0.953161175423,-0.889937666963,-0.909765509053,13.1225301725,23.9113329588,12.8857126817,16.2468357175,10.701033859,8.72205630696,10.2351287228,6.59096279945,-78.0,-104.0,-67.0,-105.0,-92.0,-34.0,-64.0,-60.0,72.0,120.0,81.0,111.0,59.0,51.0,50.0,106.0,0.355304091336,-0.245860210218,0.961328306991,0.249785002574,0.115879640358,0.175475559215,-0.379395,-0.607422,0.117676,1.67822,0.159668,1.59277,Both
-0.912570621469,-0.95697740113,-1.04508474576,-0.963785310734,-1.03189265537,-1.00214689266,-0.928333333333,-0.917203389831,13.2945931338,23.1003730122,14.6100228755,18.5787895863,10.0003437764,9.22654641915,10.7405078942,5.86915343927,-66.0,-116.0,-73.0,-99.0,-39.0,-48.0,-65.0,-48.0,71.0,123.0,77.0,100.0,47.0,87.0,78.0,62.0,0.351539944594,-0.203311448099,0.958914656184,0.275428149741,0.141361833473,0.156268555075,-0.441895,-0.709961,0.626465,1.34619,0.413574,1.46875,Both
-0.904975609756,-0.832650406504,-1.03235772358,-0.933658536585,-1.00855284553,-0.977300813008,-0.942569105691,-0.924715447154,11.6286557487,25.7670291483,11.0625403589,15.6855471052,10.1792243455,10.2047446869,9.47874514188,4.51864943702,-49.0,-128.0,-89.0,-67.0,-42.0,-45.0,-49.0,-21.0,36.0,127.0,39.0,78.0,54.0,52.0,41.0,15.0,0.320085398422,-0.204333983293,0.975254557687,0.24779452747,0.113567156286,0.144250595063,-0.0610352,-0.615723,0.745117,1.14697,0.169922,1.4126,Both
-0.893164556962,-0.955246132208,-1.03476793249,-1.0035443038,-1.00967651195,-0.931870604782,-0.913783403657,-0.919662447257,13.8560771961,26.3581544939,13.9928864312,17.4834101944,11.6210709663,9.68322869397,10.4353681809,5.42597095318,-90.0,-118.0,-105.0,-100.0,-66.0,-36.0,-58.0,-39.0,55.0,120.0,80.0,84.0,83.0,57.0,48.0,24.0,0.301118882061,-0.227343543941,0.962208474912,0.255645029188,0.116783345407,0.18598512288,-0.235352,-0.565918,0.374023,1.31201,0.211914,2.13232,Both
-0.878889899909,-0.995814376706,-1.0643918714,-0.971640885654,-0.992781316348,-0.971276918411,-0.911040339703,-0.946466484683,11.5567544541,21.9226315373,11.7578909596,16.6086187099,8.66628868835,8.49697665122,9.80224234556,4.69489451214,-76.0,-107.0,-62.0,-85.0,-50.0,-31.0,-48.0,-27.0,53.0,96.0,55.0,79.0,34.0,55.0,65.0,33.0,0.268193546577,-0.22676435831,0.987920689017,0.273654325746,0.133560945328,0.164934610477,-0.344727,-0.665039,0.286133,1.6748,0.307617,1.57422,Both
-0.926579163249,-0.890292589554,-1.03262236806,-1.00287120591,-0.999316379546,-0.95118949959,-0.91572327044,-0.926442439158,10.7082975682,20.0682762047,11.5924515613,16.2149294563,9.70461045409,10.0370154106,9.81339703371,4.55361074578,-72.0,-102.0,-78.0,-76.0,-53.0,-60.0,-52.0,-32.0,68.0,118.0,71.0,75.0,58.0,74.0,44.0,22.0,0.289461346808,-0.229087910985,0.9804420189,0.241192062171,0.121326379296,0.144071129814,-0.17627,-0.591797,0.674805,1.30566,0.272949,1.45605,Both
-0.949241773963,-0.888097281831,-0.971473533619,-0.913733905579,-1.04091559371,-0.955193133047,-0.889899856938,-0.958311874106,12.8017425729,26.1406924757,12.7782550082,16.067056181,11.3843031638,10.5213189746,11.1979125215,4.99745873373,-65.0,-118.0,-81.0,-72.0,-67.0,-45.0,-76.0,-18.0,52.0,120.0,62.0,64.0,75.0,78.0,55.0,20.0,0.328676278542,-0.26658562638,0.954136864994,0.250818908166,0.115680400924,0.144155272166,-0.101074,-0.678223,0.668457,1.22656,0.0791016,1.37451,Both
-0.921385446457,-0.974928503337,-1.03765490944,-0.924308865586,-0.976040673657,-0.971020019066,-0.908420718144,-0.959072132189,12.4150385534,23.7515584873,12.9900520232,16.6525661069,11.3495257513,9.21243136081,10.8464182972,4.76620208036,-74.0,-107.0,-70.0,-88.0,-50.0,-39.0,-72.0,-22.0,58.0,97.0,82.0,89.0,61.0,38.0,52.0,19.0,0.315549468592,-0.246372990637,0.974625446481,0.272491004658,0.118885312753,0.190418311496,-0.190918,-0.619629,0.402344,1.29004,0.196777,1.87207,Both
-0.921900452489,-0.859034690799,-1.02202111614,-0.961055806938,-1.01716440422,-0.977164404223,-0.96814479638,-0.976862745098,12.9232470874,25.6874247321,15.9547854634,19.7403521721,11.3973427224,7.87212376538,10.1778218419,5.06426111442,-63.0,-101.0,-85.0,-91.0,-79.0,-53.0,-66.0,-22.0,57.0,120.0,92.0,114.0,74.0,62.0,79.0,25.0,0.297942194043,-0.266299866045,0.961835306692,0.278801002594,0.14191881462,0.158195792037,-0.257812,-0.899902,0.685059,1.34961,0.503418,1.46631,Both
-0.945305770887,-1.02397358599,-0.961383864485,-0.99153028998,-1.01234567901,-0.938960666092,-0.912202124605,-0.942233706575,11.5770750825,22.2193888152,15.6643970814,16.1859763842,11.2511802926,10.3088695534,9.98771648655,6.83532371634,-68.0,-108.0,-116.0,-76.0,-65.0,-51.0,-86.0,-67.0,63.0,107.0,95.0,76.0,48.0,60.0,58.0,72.0,0.305373730096,-0.271510579759,0.966415484477,0.212218214202,0.105438546917,0.146813344337,-0.150391,-0.624023,0.703125,1.03027,0.0737305,1.38184,Both
-0.954844444444,-0.983792592593,-1.02746666667,-0.995466666667,-1.00186666667,-0.991762962963,-0.998281481481,-0.966340740741,13.2753851955,23.5440965126,15.6144721538,17.8803285291,15.5103444873,11.3691026968,12.2986708575,5.71937220838,-87.0,-116.0,-92.0,-83.0,-83.0,-51.0,-89.0,-42.0,98.0,101.0,72.0,80.0,93.0,62.0,84.0,28.0,0.303331042343,-0.274882516203,0.960626777068,0.280186418604,0.146214872109,0.215797541236,-0.374512,-0.897949,0.553223,1.44189,0.230957,1.56494,Both
-0.931198536139,-1.01607197316,-0.977310155535,-0.971454711802,-1.01741384568,-0.980420860018,-0.941689539494,-0.952485513876,11.9326426364,18.8988475071,12.4844446156,15.2910261596,11.503952995,8.76275873017,7.38478192091,4.22870991417,-55.0,-93.0,-81.0,-79.0,-51.0,-34.0,-43.0,-30.0,51.0,108.0,87.0,81.0,59.0,40.0,45.0,18.0,0.330506992797,-0.260222061501,0.953405655598,0.270077689685,0.115620840373,0.170529629433,-0.553223,-0.740234,0.41748,1.38574,0.0488281,1.50586,Both
-0.924632463246,-1.17362736274,-1.01512151215,-0.97899789979,-0.99498949895,-0.970447044704,-0.947704770477,-0.916831683168,14.1971024695,26.4653824775,14.5092745835,19.0220217708,14.5908167055,10.0153358475,10.4216899799,5.20455059308,-75.0,-128.0,-81.0,-86.0,-105.0,-33.0,-87.0,-24.0,70.0,121.0,92.0,117.0,87.0,48.0,52.0,21.0,0.317757437486,-0.260644290393,0.954372038847,0.29199588737,0.129663350351,0.216199216311,-0.312988,-0.578125,0.405762,1.34863,0.141113,1.68408,Both
-0.965213442325,-1.12216167121,-1.01571298819,-1.02782319104,-1.04632152589,-0.964062973055,-0.86757493188,-0.979291553134,12.0522845164,21.5106003915,11.979331144,16.6324780623,7.88403776824,9.31972511482,8.27758135221,4.48380837591,-69.0,-128.0,-70.0,-92.0,-39.0,-74.0,-54.0,-24.0,43.0,127.0,97.0,97.0,36.0,79.0,54.0,26.0,0.318191565589,-0.179208774679,0.968503805912,0.301282846095,0.157592119446,0.209675999749,-0.498047,-0.71875,0.148926,1.58447,0.866699,1.56592,Both
-0.960084159904,-0.825909227532,-1.0381725278,-0.944153892396,-1.02329425909,-1.00138262699,-0.931830477908,-0.940697324917,13.1162468564,27.3982689013,12.3022872521,16.7619552361,8.87306804558,7.79334988281,8.95158557777,4.67007142216,-73.0,-120.0,-62.0,-67.0,-38.0,-26.0,-54.0,-29.0,55.0,127.0,65.0,76.0,37.0,35.0,39.0,19.0,0.268350043333,-0.208028761483,0.984728345501,0.289669630965,0.131407274835,0.174533017186,-0.409668,-0.773438,0.737793,1.49707,0.369141,1.5415,Both
-0.948641738575,-1.03895813359,-1.04426334292,-0.978427612656,-0.987056567593,-0.980536912752,-0.926206455737,-0.991147331416,12.5757973887,21.7019851736,11.696672091,17.5766346256,8.1259539855,7.56076409558,12.0306236963,4.88256748244,-71.0,-102.0,-59.0,-97.0,-38.0,-30.0,-96.0,-20.0,50.0,97.0,48.0,69.0,43.0,37.0,99.0,24.0,0.253263824503,-0.154106114742,0.99854502249,0.322961710802,0.164936659862,0.192511553477,-0.806152,-0.706055,0.213379,1.81299,0.436035,1.64551,Both
-0.907915484074,-0.93339640492,-1.01586250394,-0.916051718701,-0.994260485651,-0.962503941974,-0.898391674551,-0.923431094292,11.9705560277,20.3423270297,11.9743006186,18.0276731295,8.96500655992,8.89619181077,10.4846467413,5.19307040395,-81.0,-94.0,-70.0,-95.0,-37.0,-40.0,-52.0,-42.0,65.0,97.0,54.0,93.0,60.0,41.0,41.0,29.0,0.251350370721,-0.174361569433,0.996558068775,0.304929422046,0.172791666073,0.189821678819,-0.483887,-0.947266,0.3125,1.49316,0.651367,1.85596,Both
-0.915694807079,-0.941456338845,-1.01433130258,-0.966927763272,-0.969306643458,-0.958021467943,-0.919582245431,-0.933246301131,12.3420900532,19.8454219977,10.6104597361,16.3281145975,9.75491873515,8.81996847049,9.40745071695,5.7420078354,-64.0,-103.0,-62.0,-80.0,-43.0,-34.0,-41.0,-43.0,54.0,99.0,37.0,67.0,42.0,36.0,57.0,32.0,0.241415105456,-0.187859704597,1.00443678279,0.229389182668,0.0996208623448,0.163416502914,-0.193848,-0.581055,0.741699,1.07178,0.328613,1.54639,Both
-0.915206707141,-0.991211332755,-1.07669846777,-0.976467187048,-1.02150910668,-0.979098005204,-0.96256143394,-0.939317721885,11.6561619184,18.8755577684,12.1474413388,18.2913031719,10.851228719,10.6414363532,11.1301657534,6.19069866707,-61.0,-91.0,-72.0,-93.0,-49.0,-41.0,-77.0,-47.0,47.0,108.0,76.0,80.0,62.0,57.0,70.0,44.0,0.270266079715,-0.178359799816,0.996491816063,0.233843465922,0.114750948428,0.151386125413,-0.319336,-0.571289,0.62793,1.19873,0.251953,1.44336,Both
-0.911348837209,-0.913612403101,-1.04319379845,-0.954108527132,-0.978914728682,-0.965457364341,-0.956589147287,-0.917953488372,12.1239119593,24.3561299003,11.4598178494,17.643209228,8.66678287261,6.72748617821,10.475482935,4.79104566741,-72.0,-103.0,-49.0,-94.0,-47.0,-36.0,-66.0,-20.0,52.0,127.0,48.0,60.0,40.0,38.0,55.0,19.0,0.300852422392,-0.222175897294,0.975406076471,0.242043286,0.122985977617,0.134800326222,-0.135742,-0.557617,0.698242,1.13428,0.28418,1.38428,Both
-0.90418387008,-1.02945224333,-1.04128819158,-0.950949628406,-0.996807046518,-0.968565923479,-0.928626479494,-0.954280209194,12.0735016726,18.8314605577,13.3339703471,16.7048115152,10.6288559141,10.111652441,10.018043555,5.55134275176,-66.0,-96.0,-96.0,-90.0,-74.0,-43.0,-62.0,-74.0,45.0,91.0,73.0,66.0,48.0,60.0,57.0,32.0,0.30620745576,-0.223593712546,0.985785182176,0.246438336742,0.112417425301,0.188312631416,-0.174316,-0.70166,0.564941,1.17969,0.0703125,2.00244,Both
-0.928941750534,-1.03449222324,-0.982220189082,-0.936200060994,-0.982586154315,-0.92714242147,-0.95120463556,-0.933119853614,12.2092524596,20.5107777374,13.4916011206,16.8464941167,11.4344891564,10.1911298105,8.39941541806,4.51018480704,-69.0,-105.0,-117.0,-106.0,-47.0,-38.0,-53.0,-25.0,75.0,92.0,109.0,91.0,68.0,69.0,42.0,21.0,0.309892016527,-0.250337021438,0.975623745929,0.250059668692,0.131407282771,0.195420146416,-0.273926,-0.713867,0.124023,1.1665,0.240723,1.70459,Both
-0.870448307411,-0.929521195486,-0.975022872827,-0.937816407441,-1.02595303446,-0.952333028362,-0.902561756633,-0.905093016163,12.2414634144,21.5747735089,10.9632579525,14.9358099699,9.9163364267,9.4395063252,10.6076396389,4.65949323995,-46.0,-113.0,-63.0,-75.0,-37.0,-35.0,-56.0,-24.0,42.0,116.0,47.0,58.0,43.0,38.0,50.0,15.0,0.257478230456,-0.191379976718,0.991687150837,0.273731263101,0.12131165322,0.173249220319,-0.319824,-0.567383,0.67041,1.28857,0.233398,1.44189,Both
-0.910306406685,-0.971154441349,-1.02841225627,-0.978737233055,-0.999535747447,-0.979572887651,-0.940328071804,-0.940513772826,13.1396490266,21.0425638553,13.0707246818,18.1868625631,11.4790528268,9.30236129096,10.1604693682,5.62389189625,-61.0,-111.0,-75.0,-104.0,-81.0,-40.0,-59.0,-44.0,46.0,113.0,87.0,97.0,54.0,43.0,90.0,39.0,0.302322537843,-0.212792791451,0.978274541307,0.255246769073,0.0977587209921,0.157897016421,-0.125,-0.609863,0.736328,1.4668,0.291504,1.46143,Both
-0.929411764706,-0.984570877531,-0.981067180971,-0.917582770813,-0.999228543877,-0.973577627772,-0.96849887496,-0.933204757313,12.5420738365,19.8343423984,14.5505475563,17.812560124,12.1780460981,10.1819217181,12.625905657,5.10862620466,-68.0,-107.0,-91.0,-72.0,-66.0,-43.0,-75.0,-26.0,74.0,127.0,104.0,74.0,73.0,52.0,55.0,27.0,0.278771388545,-0.218411342653,0.980004454251,0.276267081405,0.146742100396,0.18603491227,-0.21875,-0.881836,0.712402,1.3418,0.205078,1.53174,Both
-0.902146985962,-1.0990090834,-0.991219377925,-0.906468483347,-0.957830993669,-0.971538673273,-0.898926507019,-0.951940545004,13.3484915326,24.4334332686,16.1127071414,19.5909010016,12.9956908731,13.1711003722,12.5103690344,7.58072940928,-67.0,-98.0,-107.0,-85.0,-65.0,-75.0,-85.0,-55.0,62.0,96.0,96.0,93.0,70.0,84.0,117.0,84.0,0.247448579256,-0.227654384375,0.992885780726,0.273746273012,0.138755576856,0.179995038088,-0.305176,-0.670898,0.547363,1.70361,0.649414,1.68359,Both
-0.927125036263,-0.911256164781,-1.01734841891,-0.954221061793,-1.01517261387,-0.989643167972,-0.949898462431,-0.935044966638,13.8900305252,29.102875969,16.2385353716,18.4879539254,9.78241319582,7.31975451268,12.5323126622,5.19148081976,-75.0,-128.0,-97.0,-85.0,-39.0,-33.0,-98.0,-25.0,69.0,111.0,101.0,81.0,43.0,43.0,115.0,21.0,0.331057828686,-0.269040598779,0.954979864835,0.260255868875,0.143583965216,0.170145172998,-0.241211,-0.696289,0.34668,1.09912,0.227051,1.5957,Both
-0.905287146764,-0.931479793376,-0.934457611668,-1.00270434518,-1.00018231541,-0.998632634458,-0.961713764813,-0.925220297782,15.1578277819,27.6189022941,17.5658396727,22.066804759,9.8246591904,9.84556398037,13.0574409995,6.99895052849,-103.0,-120.0,-95.0,-105.0,-48.0,-52.0,-64.0,-45.0,91.0,123.0,91.0,115.0,50.0,95.0,82.0,37.0,0.280591069767,-0.304693200897,0.956297625897,0.288181167843,0.169680164201,0.188044477305,-0.419922,-0.799805,0.365234,1.5625,0.683594,1.66113,Both
-0.917589984351,-0.815211267606,-1.000657277,-1.00729264476,-1.01768388106,-0.973145539906,-0.954334898279,-0.923505477308,12.4655012573,27.5494901196,18.0045694326,19.915403358,7.90765690134,6.3232711478,10.439909113,5.30639837687,-63.0,-121.0,-98.0,-101.0,-33.0,-30.0,-62.0,-23.0,64.0,127.0,96.0,100.0,38.0,29.0,72.0,21.0,0.341791673958,-0.253848647667,0.959198771315,0.292538948104,0.178246597227,0.181978201013,-0.290039,-0.718262,0.273438,1.2793,0.345703,1.95508,Both
-0.962068965517,-0.903743000295,-0.977689360448,-0.987503684055,-0.982611258473,-0.957972295903,-0.968022399057,-0.947597995874,12.7140099633,27.1162913219,15.7090966134,17.0298894407,8.70153658851,8.36114778964,10.7016473334,5.25690192375,-87.0,-128.0,-90.0,-109.0,-36.0,-36.0,-44.0,-25.0,59.0,114.0,113.0,81.0,37.0,49.0,47.0,18.0,0.388155792088,-0.261832091128,0.934654585502,0.285176224914,0.167942828004,0.187539875181,-0.245117,-0.748047,0.531738,1.70752,0.565918,1.62598,Both
